Actual,Predicted
668,638.7379
353,395.10165
412,444.8296
693,667.05084
628,593.75806
517,533.1908
585,583.73865
566,573.3472
802,785.43866
723,685.80444
758,773.0792
818,805.7736
802,780.0176
825,820.17456
526,487.03757
563,535.2302
530,552.47565
710,695.2373
755,752.2781
512,525.3268
493,491.2844
560,565.60657
597,645.42474
479,518.4811
567,572.9743
441,455.0734
537,543.7777
586,602.3901
524,529.6508
661,664.48785
505,504.15955
525,527.16626
515,544.63293
702,683.5816
488,485.2623
493,510.08395
720,689.8151
471,518.28375
518,564.2816
737,737.167
569,551.884
433,454.52518
641,655.0913
787,812.89954
482,516.2799
512,532.0767
474,507.22922
411,428.8768
802,794.53394
635,621.98474
710,776.6351
477,514.2171
401,417.06128
419,422.41882
524,535.7356
521,537.3442
702,675.4038
721,695.4211
525,586.8535
589,556.37836
517,560.8083
621,607.92004
538,536.2728
519,491.3499
494,503.9069
721,736.0295
513,531.2365
654,677.0861
543,533.0104
612,631.7015
823,821.11255
807,789.59424
549,557.6985
528,501.90884
588,583.3744
653,693.7236
537,552.43463
517,522.1306
499,495.3228
532,528.89276
493,491.44464
827,824.20856
582,553.304
576,570.16235
495,515.51984
515,498.0383
741,703.95374
505,519.0645
711,713.18896
559,564.10376
427,432.93985
735,793.97345
490,503.81238
642,584.30927
634,589.73486
347,482.51718
747,760.6052
524,530.38403
596,563.3032
430,463.81152
550,539.6177
591,574.38586
627,612.16187
679,601.8254
606,601.4863
736,749.8996
584,602.7403
707,691.2044
524,536.93915
659,682.33655
524,535.0165
479,506.42587
489,506.6678
562,571.6801
817,821.2893
736,690.46045
682,728.46704
595,588.6402
544,526.9288
552,553.4675
507,530.89996
784,777.38696
643,581.40344
824,817.6919
437,490.30807
620,620.7904
529,527.5745
435,473.71112
807,791.1961
701,705.0617
506,523.82446
655,647.2557
673,566.9986
552,531.49756
527,556.01385
775,793.157
583,573.681
587,562.7718
787,777.10474
524,532.05865
462,427.07312
647,610.1687
604,615.7378
740,731.9077
524,526.23004
789,821.21985
618,600.54987
524,527.76465
597,581.3035
739,745.66425
516,515.31445
716,752.47
547,478.45847
658,684.59546
481,499.47415
778,759.9253
754,726.6028
657,664.8527
586,580.54333
813,815.6701
658,661.3099
701,602.66895
524,534.5885
604,577.5593
552,549.65466
592,545.63074
539,549.2347
335,428.42902
725,705.71094
608,619.3945
545,537.136
565,618.40625
544,522.321
741,749.20264
470,490.07574
703,704.1933
537,563.58234
734,726.029
587,600.74554
587,586.50964
832,827.58044
562,572.74194
459,489.51923
754,759.811
772,750.5032
512,532.156
820,823.3764
574,565.8853
813,806.01196
791,785.79224
818,812.1398
610,585.1466
419,440.9017
495,486.6006
825,824.11395
530,554.3528
550,562.6132
590,600.077
678,654.18176
792,689.5668
694,801.62415
801,798.94977
824,797.53326
535,532.9858
645,649.01495
707,626.8117
792,816.7833
466,457.9023
828,821.2605
485,507.073
500,497.50287
797,788.80225
738,743.42487
523,481.0703
567,564.2724
515,509.9968
583,617.4314
722,753.2703
824,815.1307
663,633.54425
442,517.1383
512,533.9706
464,487.9358
606,594.7001
830,823.06445
515,527.939
783,803.6253
775,799.94086
776,703.0907
545,550.4266
516,527.1963
425,439.75995
593,571.0609
688,663.7303
807,794.40436
471,492.42102
517,527.7668
471,483.65353
552,566.5483
674,659.7403
620,559.4744
778,780.3529
695,706.1404
578,591.0581
540,562.60767
682,658.4792
592,612.3312
689,707.0398
763,730.63446
504,509.72342
463,503.07593
561,557.4746
518,531.6708
802,824.7589
536,553.08624
650,601.84314
469,502.30325
606,652.26355
503,520.83875
776,801.9869
829,826.706
800,778.9001
781,779.72784
593,620.4198
655,620.7404
714,739.4131
799,802.28973
453,520.1097
613,602.0863
806,812.6815
648,587.8857
629,647.915
487,519.8587
715,654.1343
474,487.35205
567,551.9064
570,567.87787
812,810.2388
534,534.06555
656,678.8307
540,546.45355
630,626.5467
500,514.0892
581,572.87085
704,729.692
512,519.12085
528,544.1149
791,785.3516
605,564.2674
517,536.18677
767,736.7816
708,625.6076
809,757.04504
708,697.6435
471,478.48654
517,528.1701
688,658.2603
524,533.65875
829,824.7687
585,554.5051
632,650.50806
684,715.37286
618,597.5108
714,717.3322
514,519.53217
632,599.9827
521,522.9991
505,481.07224
590,535.33154
615,597.46985
567,596.0834
826,821.81995
822,809.92346
492,488.15546
791,765.6117
584,565.4169
494,513.3084
491,483.30865
549,540.42725
831,833.7077
540,569.6246
544,532.0477
624,612.753
803,809.34296
510,540.52124
692,696.35254
483,434.04742
409,465.42993
473,481.96442
782,809.80237
463,475.95526
824,789.0588
490,508.71136
825,817.2842
732,743.9385
717,700.0977
721,735.37994
571,585.5945
413,453.59213
772,759.45654
684,660.5569
696,672.575
595,617.1868
669,648.8609
646,610.6549
394,410.55994
563,591.9864
760,754.0323
821,817.12427
499,513.49664
531,550.827
808,777.9161
623,604.9881
707,582.5721
436,434.43643
496,501.64996
618,555.26044
630,644.6135
517,518.8143
679,706.7376
488,495.6373
635,614.8138
631,609.58856
574,566.3968
543,534.7232
596,615.1661
393,388.3329
512,533.14813
523,554.9312
733,744.84076
818,818.926
534,543.3041
498,494.0579
571,550.6642
490,505.33154
505,527.8971
823,815.6414
562,577.60223
538,572.88635
505,516.16876
704,686.16693
512,521.3223
685,712.9779
506,528.0583
420,456.1752
677,661.5621
772,745.1687
728,697.0623
697,659.8102
800,803.8474
573,540.02185
580,689.18195
747,775.1752
835,819.6651
699,704.6907
422,485.63824
427,465.41745
540,546.5265
735,743.0591
528,537.02014
626,603.253
652,635.20795
822,819.1007
746,766.10425
748,742.4752
550,573.6956
524,535.32324
524,533.41425
460,476.19843
470,478.3938
517,552.4908
809,814.49713
640,669.4733
639,610.61865
606,620.4206
782,763.0619
764,733.6383
553,559.57025
471,488.5751
450,456.38785
473,468.21323
752,758.09015
426,462.5456
524,533.3358
560,515.6076
589,585.9266
832,827.20135
578,598.2754
526,573.7049
684,666.0702
696,709.74994
492,499.22003
533,555.12823
668,659.0115
554,566.49506
705,764.9253
552,551.4194
776,782.06396
481,517.7381
488,497.97873
393,408.5319
828,823.1842
759,781.35474
779,761.9357
466,591.0927
775,797.1168
637,654.85626
582,584.06226
802,800.1425
598,619.159
736,714.975
691,710.52136
669,696.9486
815,829.08136
734,696.16064
473,495.75238
618,633.82355
736,683.91376
574,568.43494
660,686.0032
501,452.1844
600,593.7729
532,564.30963
742,768.043
517,523.07935
573,556.6948
766,764.3654
620,595.65295
705,689.43896
748,802.3181
592,560.1589
527,531.9146
827,826.2556
512,503.2617
524,538.80994
601,655.64294
604,633.1278
795,784.33966
543,569.3372
512,513.95044
420,464.0451
751,786.02875
818,822.1019
546,546.558
814,816.473
462,448.4512
534,538.70374
461,461.508
420,453.63287
591,577.1692
579,545.58435
737,746.1939
505,527.12036
456,486.34198
622,630.81134
512,531.5729
662,625.7801
832,836.3632
621,612.0195
524,534.6587
490,504.29712
805,804.0922
598,588.2353
778,720.57935
807,805.4253
770,678.52515
815,812.87134
552,574.0966
733,694.3584
540,539.1468
806,813.9566
454,488.85168
728,737.4483
596,606.69324
675,687.9006
803,820.3745
813,825.3212
477,516.0512
524,535.0914
817,809.37805
455,448.4356
699,684.84827
663,673.399
698,746.0591
811,819.16833
544,562.5748
547,615.743
514,547.05817
597,557.00287
794,766.0174
588,553.7201
803,793.59186
769,746.43976
618,600.55334
469,504.1456
603,589.5531
731,721.0763
630,636.26514
479,505.9983
810,799.7069
464,484.18243
477,485.5451
603,571.0629
534,536.7452
549,590.30304
825,833.1381
594,610.0249
571,556.67944
573,548.47455
689,669.98553
708,681.4449
611,615.6155
518,539.4762
376,433.2386
729,737.73
816,803.08044
524,531.837
739,658.7051
793,792.3806
585,601.94885
625,620.7705
621,609.5552
673,701.3175
581,582.1879
573,556.03174
521,550.25775
784,779.2656
562,558.02094
693,634.8398
704,696.81274
613,627.07294
804,787.003
584,570.8604
439,443.7142
670,660.25885
715,711.72485
517,525.9799
671,690.1058
552,564.1051
497,500.0622
554,538.5645
657,669.85345
704,630.5588
810,799.8013
822,786.0873
793,724.33765
576,599.2768
838,818.04724
588,599.75836
627,624.27936
784,785.6733
527,534.7069
432,478.81787
812,807.439
836,833.4215
444,526.1589
474,535.1938
629,630.65094
516,517.0642
783,779.8135
506,511.75095
452,454.06567
817,818.859
711,677.38275
785,770.2788
497,496.84537
586,569.38055
631,582.45526
783,771.51556
802,817.4464
688,683.66925
476,530.8656
697,721.0519
491,504.79004
583,587.4075
811,808.5698
798,790.77905
590,563.2303
550,546.0933
809,804.14777
511,474.82437
719,710.20056
671,673.593
549,565.7376
529,516.4424
559,553.06165
810,804.19916
758,788.62256
543,506.77792
349,470.63556
777,773.5798
643,669.5634
425,426.74234
568,571.08887
673,702.342
742,722.64417
642,628.27875
828,794.4494
501,511.13
610,704.7199
502,524.35645
504,508.66684
632,621.7973
809,824.62726
512,506.91348
836,825.4777
748,750.28986
671,637.2338
543,531.1128
517,528.9137
639,646.5468
565,517.1577
532,509.91174
552,543.0255
514,513.4551
529,537.31354
492,462.81427
562,540.4108
489,578.70856
554,536.2297
572,526.7989
620,590.4302
450,439.8713
474,451.75153
800,826.0183
746,736.3425
365,443.81174
623,632.1785
799,796.9363
488,490.13672
473,428.46136
534,556.0094
300,343.79938
574,573.6628
814,814.0221
641,615.8556
536,541.2077
497,448.45456
554,559.5177
824,832.1112
514,496.77277
504,531.0215
658,608.91675
567,526.9384
499,549.9485
800,801.2869
769,728.213
534,549.74835
531,545.0652
764,774.63745
608,663.15063
478,500.80426
830,823.5635
812,814.81
471,507.57382
570,570.3236
639,655.2047
720,706.5596
596,561.5245
784,791.72546
518,553.3243
636,610.68787
595,626.433
800,784.1031
510,491.0026
704,741.3778
728,724.747
551,530.1723
552,553.6203
508,522.9716
445,504.4784
576,570.0454
508,519.9608
782,784.53894
582,620.3575
480,444.678
524,535.3433
533,544.75397
573,573.93054
497,527.9698
774,765.8451
726,696.01
641,630.54846
486,486.0058
571,533.0615
542,549.0932
642,641.7201
558,614.0153
492,523.04395
487,407.92206
780,794.2313
541,541.58234
648,651.06573
823,817.1061
828,817.3331
479,495.81573
770,759.36816
449,474.56323
834,798.7662
456,496.17453
408,419.06897
648,619.6831
448,443.27808
520,515.2451
794,782.0247
542,534.1537
499,514.71045
585,607.2334
684,702.7837
646,661.0305
484,514.85547
410,464.27106
724,680.20795
625,689.2921
644,601.2198
700,699.9962
609,614.1304
664,679.4177
599,590.76337
621,590.26636
809,796.96246
621,625.08044
824,821.38074
728,738.31305
779,728.6308
502,581.4556
712,708.0904
668,682.017
704,656.049
517,531.68005
790,788.61804
833,833.1958
799,798.72943
524,524.8568
805,803.99524
816,821.57855
778,774.00867
662,644.2987
516,530.9838
558,565.78815
685,641.03345
614,604.2029
629,615.8234
637,561.248
766,712.71844
833,832.30884
472,490.54007
706,695.0183
445,496.23013
578,585.5344
600,574.12085
508,512.74835
489,548.7471
797,790.5443
587,561.7389
715,735.14856
576,551.9242
524,587.15076
808,795.19385
650,650.7056
522,515.1607
552,559.90717
614,648.30054
574,566.9216
527,541.85547
689,657.0499
610,640.7441
778,724.50726
815,820.88
558,533.7667
535,513.8084
585,582.2738
792,770.81287
327,475.6877
612,580.75385
453,481.02036
665,686.4517
433,458.0807
524,543.4345
805,791.26263
547,565.27423
564,619.7175
630,594.12573
468,483.43527
680,699.7759
641,644.1331
570,563.0836
690,672.01996
509,541.258
595,622.402
799,791.4461
796,808.6441
490,483.59067
632,652.5346
713,710.43
724,752.4039
799,776.90564
601,606.62256
481,502.28326
693,671.2958
569,588.02386
611,588.3923
485,508.71747
634,628.53455
644,670.9129
743,702.6234
499,512.0128
492,476.01526
656,631.4259
542,580.76654
651,672.5285
806,812.38354
469,486.22632
587,537.2046
605,571.2801
496,515.0562
692,613.023
563,581.7065
604,588.94446
517,535.1561
599,612.06714
587,564.62415
532,525.80927
619,633.53564
823,817.0561
456,435.7705
620,625.4027
378,393.6103
706,635.3792
703,761.3972
609,568.7697
808,799.419
645,665.09894
489,492.29132
592,604.944
532,498.04236
543,598.52576
530,553.1624
776,812.6633
583,579.9672
789,766.6855
509,542.392
552,521.54156
809,804.1045
796,785.60815
552,542.56323
785,786.8054
669,626.2714
654,679.12415
659,606.3281
513,520.0833
529,528.15234
781,770.6988
411,475.10922
571,630.9245
688,681.7835
324,408.45132
375,364.0841
599,585.7178
680,681.1592
575,567.14764
601,598.5092
780,759.4204
502,516.1398
496,485.92374
708,714.565
816,754.5649
793,798.93976
808,819.0466
818,801.12305
517,533.66766
571,594.2324
625,663.25586
680,694.1369
599,592.47925
779,766.53296
508,506.96567
477,553.2436
585,595.00354
517,535.04553
499,509.77814
820,815.15796
505,510.49652
784,779.608
656,672.2785
463,434.05975
694,716.6772
685,688.8204
748,730.5839
644,681.9747
756,735.54333
726,686.5372
666,691.24506
512,530.2625
605,582.9111
570,567.31146
651,607.5998
760,772.77734
463,497.21085
794,790.2369
508,514.4122
798,808.1394
627,645.0156
802,803.2509
515,507.8794
499,524.966
456,522.4919
536,525.6894
626,622.3269
488,511.761
646,691.89734
627,597.06976
664,640.43695
663,686.9344
728,751.6271
564,580.44055
549,547.5245
519,540.04944
781,779.51105
579,576.6461
552,531.79205
510,522.2188
655,675.502
574,598.06506
680,665.1596
807,823.565
472,456.32675
836,823.13116
587,577.14954
737,753.6611
442,454.3438
785,787.4838
541,532.6974
583,560.3029
742,729.78766
462,478.73166
620,608.61707
511,508.1463
603,634.404
542,554.4478
804,812.6216
301,323.52213
528,524.09314
469,528.21844
763,751.14453
653,633.2293
657,643.2446
788,800.09705
814,806.8726
795,747.44855
821,818.5798
538,541.3931
508,580.50964
507,533.7425
638,626.11707
582,588.41266
680,679.8386
420,452.0296
485,561.8283
669,669.02545
400,477.20908
787,816.2367
729,723.95575
554,589.6371
436,454.41876
734,783.7158
664,669.93097
532,539.94574
524,545.06177
516,533.23566
812,812.42224
526,517.1048
722,733.26654
632,614.5145
474,478.46475
802,799.78986
729,709.13837
614,698.84827
799,797.99554
828,803.39
680,705.5073
835,837.6265
750,695.37726
506,515.785
718,723.30365
545,570.90015
517,532.2801
654,657.15845
512,532.7898
512,531.41986
553,541.4166
758,756.8506
683,637.1498
517,519.1622
517,522.95026
558,603.25665
758,757.93884
517,536.0529
749,727.7745
412,452.35562
505,520.4953
827,829.56805
830,814.74335
508,526.9082
780,755.753
469,449.29126
524,530.9957
566,586.73645
525,487.04282
477,530.22705
813,809.5244
593,539.6864
553,576.5511
787,784.38074
811,788.1239
498,553.2691
733,759.7292
450,466.15607
539,555.16406
331,416.5834
496,494.01077
630,640.04224
451,453.66614
564,540.7546
701,711.6218
770,635.32983
552,545.86383
487,521.3202
742,707.75415
541,550.4297
599,651.9549
421,442.26114
682,641.57495
610,613.02026
717,736.8177
542,577.6891
618,613.74414
696,718.5081
793,781.4718
606,601.93646
478,487.55844
543,532.5585
458,467.00745
606,609.23065
566,560.27026
573,582.7269
792,821.81433
492,502.08585
482,505.10767
480,467.97586
485,525.9174
571,526.1742
700,721.10394
536,524.34924
782,756.52167
732,693.6769
544,551.5444
524,540.4772
825,818.6287
760,724.03754
596,592.5928
658,667.98334
835,834.9673
581,588.6633
640,659.63635
467,495.85175
510,535.45935
808,797.77026
835,830.1804
830,832.8706
653,652.6735
508,524.5025
498,530.3977
639,673.2739
743,756.55963
